id,name,type,description,rarity,defense,resistance,series,skills,slots
"ARMOR_ID_0751","盛开头饰α","helm","使用盛开票券制作的头部防具。华丽的装饰令这个温暖的季节更加明媚动人。","5","36","[1,1,4,1,1]","盛开α","HunterSkill_219,1,HunterSkill_084,2","2,1,0"
"ARMOR_ID_0752","盛开服饰α","body","使用盛开票券制作的身体防具。鲜花胸针的点缀在胸前格外娇俏可爱。","5","36","[1,1,4,1,1]","盛开α","HunterSkill_219,1,HunterSkill_084,1","2,1,1"
"ARMOR_ID_0753","盛开手套α","arm","使用盛开票券制作的臂部防具。彰显举手投足间的优雅气质，为明媚的春光锦上添花。","5","36","[1,1,4,1,1]","盛开α","HunterSkill_219,1,HunterSkill_083,2","1,1,1"
"ARMOR_ID_0754","盛开护腰α","waist","使用盛开票券制作的腰部防具。仿佛花田中飞舞的蝴蝶，翩然起舞之姿何其优美。","5","36","[1,1,4,1,1]","盛开α","HunterSkill_219,1,HunterSkill_137,1,HunterSkill_070,1","2,2,0"
"ARMOR_ID_0755","盛开靴α","leg","使用盛开票券制作的脚部防具。美轮美奂的做工令它尤为适合庆典等正式场合。","5","36","[1,1,4,1,1]","盛开α","HunterSkill_219,1,HunterSkill_083,1,HunterSkill_070,2","1,1,0"
"ARMOR_ID_0756","踊火头饰α","helm","使用祭典票券【踊火】制作的头部防具。燃烧的火焰之冠在盛夏舞动，烈焰愈发腾升。","5","36","[2,-3,2,2,2]","踊火α","HunterSkill_221,1,HunterSkill_219,1,HunterSkill_095,2,HunterSkill_077,2","2,0,0"
"ARMOR_ID_0757","踊火上衣α","body","使用祭典票券【踊火】制作的身体防具。身上的焰火纹案在盛夏中格外耀眼，点燃了祭典的活力。","5","36","[2,-3,2,2,2]","踊火α","HunterSkill_221,1,HunterSkill_219,1,HunterSkill_114,1,HunterSkill_100,1","2,0,0"
"ARMOR_ID_0758","踊火护腕α","arm","使用祭典票券【踊火】制作的臂部防具。承载着天授之火的手甲，化作献给盛夏，照亮众人之火光。","5","36","[2,-3,2,2,2]","踊火α","HunterSkill_221,1,HunterSkill_219,1,HunterSkill_114,2","1,0,0"
"ARMOR_ID_0759","踊火护腰α","waist","使用祭典票券【踊火】制作的腰部防具。缠绕腰间的鲜艳腰布在盛夏中飘舞，为烈风染上缤纷色彩。","5","36","[2,-3,2,2,2]","踊火α","HunterSkill_221,1,HunterSkill_219,1,HunterSkill_114,1,HunterSkill_087,2,HunterSkill_077,1","0,0,0"
"ARMOR_ID_0760","踊火护腿α","leg","使用祭典票券【踊火】制作的脚部防具。驱散热浪的草鞋伴着盛夏翩翩起舞，将祈愿传递出去。","5","36","[2,-3,2,2,2]","踊火α","HunterSkill_221,1,HunterSkill_219,1,HunterSkill_114,1,HunterSkill_095,1,HunterSkill_087,1","1,1,0"
"ARMOR_ID_0761","潜水员面罩α","helm","使用潜水员票券制作的头部防具。得益于这件能在水下活动的装备，让人立刻就想要跃入水中。","5","36","[1,4,1,1,1]","潜水员α","HunterSkill_219,1,HunterSkill_116,2","2,0,0"
"ARMOR_ID_0762","潜水员服装α","body","使用潜水员票制作的身体防具。专为游泳而特别设计制造，采用了能紧贴身体的素材。","5","36","[1,4,1,1,1]","潜水员α","HunterSkill_219,1,HunterSkill_105,2,HunterSkill_106,1","1,1,0"
"ARMOR_ID_0763","潜水员腕甲α","arm","使用潜水员票制作的臂部防具。安装在右臂的装置即使在高水压环境也能正常运作，性能卓越。","5","36","[1,4,1,1,1]","潜水员α","HunterSkill_219,1,HunterSkill_116,1,HunterSkill_024,2","2,0,0"
"ARMOR_ID_0764","潜水员腰带α","waist","使用潜水员票制作的腰部防具。能够吊挂携带各种各样的工具，是水下探险的理想之选。","5","36","[1,4,1,1,1]","潜水员α","HunterSkill_219,1,HunterSkill_088,1,HunterSkill_105,1","1,1,1"
"ARMOR_ID_0765","潜水员靴α","leg","使用潜水员票制作的脚部防具。有着能够降低水中阻力的结构，即使在水下也能迅速移动。","5","36","[1,4,1,1,1]","潜水员α","HunterSkill_219,1,HunterSkill_088,1,HunterSkill_024,1","2,1,0"
"ARMOR_ID_0766","哥特幽魂头盔α","helm","使用祭典票券【梦灯】制作的头部防具。宝冠般的设计在秋夜寒月的照耀下，令人惧意横生。","5","36","[-3,2,2,2,2]","哥特幽魂α","HunterSkill_223,1,HunterSkill_219,1,HunterSkill_146,1,HunterSkill_116,1,HunterSkill_098,2","0,0,0"
"ARMOR_ID_0767","哥特幽魂铠甲α","body","使用祭典票券【梦灯】制作的身体防具。宛如拘束刑具一般的造型，即使秋夜寒雾也难掩其高贵气质。","5","36","[-3,2,2,2,2]","哥特幽魂α","HunterSkill_223,1,HunterSkill_219,1,HunterSkill_146,1,HunterSkill_098,1,HunterSkill_085,1","2,0,0"
"ARMOR_ID_0768","哥特幽魂腕甲α","arm","使用祭典票券【梦灯】制作的臂部防具。冰冷苍白的指尖与冰凉秋风一同拂过对手的颈侧。","5","36","[-3,2,2,2,2]","哥特幽魂α","HunterSkill_223,1,HunterSkill_219,1,HunterSkill_146,1,HunterSkill_085,1","2,1,0"
"ARMOR_ID_0769","哥特幽魂腰甲α","waist","使用祭典票券【梦灯】制作的腰部防具。蔷薇的香气在秋夜的残影里留下模糊的记忆。","5","36","[-3,2,2,2,2]","哥特幽魂α","HunterSkill_223,1,HunterSkill_219,1,HunterSkill_146,1,HunterSkill_116,2","0,0,0"
"ARMOR_ID_0770","哥特幽魂护腿α","leg","使用祭典票券【梦灯】制作的脚部防具。踟蹰不前的脚步声震慑着迷失在秋夜冷风中的灵魂。","5","36","[-3,2,2,2,2]","哥特幽魂α","HunterSkill_223,1,HunterSkill_219,1,HunterSkill_146,1,HunterSkill_098,2","1,1,0"
"ARMOR_ID_0771","收获头饰α","helm","使用收获票制作的头部防具。模仿司掌丰饶之精灵的装扮必将令众人惊喜不已。","5","36","[4,1,1,1,1]","收获α","HunterSkill_219,1,HunterSkill_060,1,HunterSkill_089,1","1,1,0"
"ARMOR_ID_0772","收获装甲α","body","使用收获票制作的身体防具。据说它能驱散恐惧，激发体内潜藏的力量。","5","36","[4,1,1,1,1]","收获α","HunterSkill_219,1,HunterSkill_060,1,HunterSkill_096,2","0,0,0"
"ARMOR_ID_0773","收获手套α","arm","使用收获票制作的臂部防具。经过特制药剂的处理后，据说寄宿着精灵的南瓜变得坚固无比。","5","36","[4,1,1,1,1]","收获α","HunterSkill_219,1,HunterSkill_025,2,HunterSkill_096,1,HunterSkill_099,2","0,0,0"
"ARMOR_ID_0774","收获护裙α","waist","使用收获票制作的腰部防具。据说挂在腰间的南瓜与人对上眼时，会露出诡异的笑容。","5","36","[4,1,1,1,1]","收获α","HunterSkill_219,1,HunterSkill_025,1,HunterSkill_099,1,HunterSkill_089,1","1,1,0"
"ARMOR_ID_0775","收获护腿α","leg","使用收获票制作的脚部防具。据说若有危险迫近，寄宿于大地的精灵便会发出警告。","5","36","[4,1,1,1,1]","收获α","HunterSkill_219,1,HunterSkill_025,2,HunterSkill_089,2","2,0,0"
"ARMOR_ID_0781","猎户星头饰α","helm","使用猎户星票制作的头部防具。古代圣人想将笑容赠送给全世界的愿望蕴藏于此。","8","66","[1,1,1,4,1]","猎户星α","HunterSkill_219,1,HunterSkill_102,2","3,3,1"
"ARMOR_ID_0782","猎户星服饰α","body","使用猎户星票制作的身体防具。兼具保暖性与防御力的装束，为穿着者提供了温暖与安心。","8","66","[1,1,1,4,1]","猎户星α","HunterSkill_219,1,HunterSkill_073,2,HunterSkill_069,1","2,2,2"
"ARMOR_ID_0783","猎户星腕甲α","arm","使用猎户星票制作的臂部防具。穿上冠以狩猎高手之名的腕甲，在极寒之地亦能自如挥动武器。","8","66","[1,1,1,4,1]","猎户星α","HunterSkill_219,1,HunterSkill_069,2,HunterSkill_073,1","3,2,1"
"ARMOR_ID_0784","猎户星护腰α","waist","使用猎户星票制作的腰部防具。点缀着晶莹雪花图案的祭祀专用华服，温暖着穿着者的身心。","8","66","[1,1,1,4,1]","猎户星α","HunterSkill_219,1,HunterSkill_072,1,HunterSkill_109,1","2,2,2"
"ARMOR_ID_0785","猎户星靴α","leg","使用猎户星票制作的脚部防具。设计精妙，纵使置身冰雪之上，亦能翩跹起舞、畅快嬉游。","8","66","[1,1,1,4,1]","猎户星α","HunterSkill_219,1,HunterSkill_072,2,HunterSkill_102,1","2,1,1"
"ARMOR_ID_0786","祭典头盔α","helm","使用祭典票券【祝谣】制作的头部防具。奢华的宝冠如同冬日晨曦，充盈着柔韧的威仪。","5","36","[2,2,2,-3,2]","祭典α","HunterSkill_225,1,HunterSkill_219,1,HunterSkill_063,1,HunterSkill_068,1","2,1,0"
"ARMOR_ID_0787","祭典铠甲α","body","使用祭典票券【祝谣】制作的身体防具。绚烂的铠甲如同冬日晨曦，笼罩着温暖的威光。","5","36","[2,2,2,-3,2]","祭典α","HunterSkill_225,1,HunterSkill_219,1,HunterSkill_058,1,HunterSkill_191,1,HunterSkill_081,1","1,0,0"
"ARMOR_ID_0788","祭典腕甲α","arm","使用祭典票券【祝谣】制作的臂部防具。鲜丽的指尖如同冬日晨曦，传递着敬爱与感恩。","5","36","[2,2,2,-3,2]","祭典α","HunterSkill_225,1,HunterSkill_219,1,HunterSkill_063,1,HunterSkill_138,1","2,0,0"
"ARMOR_ID_0789","祭典腰甲α","waist","使用祭典票券【祝谣】制作的腰部防具。庄重的腰甲如同冬日晨曦，充斥着绵绵慈爱。","5","36","[2,2,2,-3,2]","祭典α","HunterSkill_225,1,HunterSkill_219,1,HunterSkill_191,1,HunterSkill_068,1,HunterSkill_081,1","1,1,0"
"ARMOR_ID_0790","祭典护腿α","leg","使用祭典票券【祝谣】制作的脚部防具。壮丽的军靴在冬日晨曦中响起庄严脚步声。","5","36","[2,2,2,-3,2]","祭典α","HunterSkill_225,1,HunterSkill_219,1,HunterSkill_058,1,HunterSkill_138,1","2,0,0"
"ARMOR_ID_0796","鬼之念珠α","helm","修罗佩戴的念珠。他追求武道之极致，终其一生凝望顶点。（整套防具）","6","48","[3,-2,0,-2,3]","豪鬼α","HunterSkill_209,1,HunterSkill_091,1","2,2,1"
"ARMOR_ID_0797","鬼之外衣α","body","修罗穿着的上衣。他追求武道之极致，顶天立地岿然不动。（整套防具）","6","48","[3,-2,0,-2,3]","豪鬼α","HunterSkill_209,1,HunterSkill_100,3","3,1,0"
"ARMOR_ID_0798","鬼之草绳α","arm","修罗佩戴的粗草绳。他追求武道之极致，紧握的双拳溢出杀意之波动。（整套防具）","6","48","[3,-2,0,-2,3]","豪鬼α","HunterSkill_209,1,HunterSkill_091,1","2,2,1"
"ARMOR_ID_0799","鬼之腰带α","waist","修罗佩戴的腰带。他追求武道之极致，投身无数的死斗。（整套防具）","6","48","[3,-2,0,-2,3]","豪鬼α","HunterSkill_209,1,HunterSkill_075,2","3,1,0"
"ARMOR_ID_0800","鬼之下装α","leg","修罗穿着的下装。他追求武道之极致，纵使神之领域亦勇往直前。（整套防具）","6","48","[3,-2,0,-2,3]","豪鬼α","HunterSkill_209,1,HunterSkill_091,1","2,2,1"
"ARMOR_ID_0801","欧米茄耳夹α","helm","此头部防具的造型模仿了某个持续进化的自律兵器目前达成的极致形态。穿戴者会为了继续进化而开始观测。","8","68","[3,0,-3,2,-2]","欧米茄服装α","HunterSkill_237,1,HunterSkill_062,1,HunterSkill_068,1","3,2,0"
"ARMOR_ID_0802","欧米茄服α","body","此身体防具的造型模仿了某个持续进化的自律兵器目前达成的极致形态。穿戴者会不断渴望新的强敌。","8","68","[3,0,-3,2,-2]","欧米茄服装α","HunterSkill_237,1,HunterSkill_091,2","3,2,0"
"ARMOR_ID_0803","欧米茄护臂α","arm","此臂部防具的造型模仿了某个持续进化的自律兵器目前达成的极致形态。穿戴者会设法探明自己面对的威胁。","8","68","[3,0,-3,2,-2]","欧米茄服装α","HunterSkill_237,1,HunterSkill_058,1,HunterSkill_068,1","3,2,0"
"ARMOR_ID_0804","欧米茄饰品α","waist","此腰部防具的造型模仿了某个持续进化的自律兵器目前达成的极致形态。穿戴者会开始验证眼前的目标。","8","68","[3,0,-3,2,-2]","欧米茄服装α","HunterSkill_237,1,HunterSkill_114,1,HunterSkill_068,1","3,2,0"
"ARMOR_ID_0805","欧米茄腿α","leg","此脚部防具的造型模仿了某个持续进化的自律兵器目前达成的极致形态。穿戴者会在漫漫征途上永不止步。","8","68","[3,0,-3,2,-2]","欧米茄服装α","HunterSkill_237,1,HunterSkill_075,2","3,2,0"
"ARMOR_ID_0806","凶恶轻盔α","helm","被称为“暗黑骑士”的骑士穿戴的头部防具。驯服自身内心黑暗并不断战斗之人的漆黑证明。","8","68","[2,0,-2,0,3]","凶恶套装α","HunterSkill_236,1,HunterSkill_060,2,HunterSkill_064,2","1,1,0"
"ARMOR_ID_0807","凶恶胸甲α","body","被称为“暗黑骑士”的骑士穿戴的身体防具。舍弃曾经的荣耀，背负罪孽之人的漆黑证明。","8","68","[2,0,-2,0,3]","凶恶套装α","HunterSkill_236,1,HunterSkill_031,2,HunterSkill_063,2","2,0,0"
"ARMOR_ID_0808","凶恶手铠α","arm","被称为“暗黑骑士”的骑士穿戴的臂部防具。即便被斥为罪人也要追寻正义之人的漆黑证明。","8","68","[2,0,-2,0,3]","凶恶套装α","HunterSkill_236,1,HunterSkill_063,1,HunterSkill_064,1,HunterSkill_060,1","3,0,0"
"ARMOR_ID_0809","凶恶重足铠α","waist","被称为“暗黑骑士”的骑士穿戴的腰部防具。为了心中的信念，不惜犯下罪孽之人的漆黑证明。","8","68","[2,0,-2,0,3]","凶恶套装α","HunterSkill_236,1,HunterSkill_060,1,HunterSkill_025,2","3,2,1"
"ARMOR_ID_0810","凶恶锁甲靴α","leg","被称为“暗黑骑士”的骑士穿戴的脚部防具。哪怕沉入暗影，也不放弃守护职责之人的漆黑证明。","8","68","[2,0,-2,0,3]","凶恶套装α","HunterSkill_236,1,HunterSkill_060,1,HunterSkill_063,2","2,0,0"
"ARMOR_ID_0811","封印的眼罩α","helm","加工商特制的头部防具。闪烁着黑色光泽的布料昭示着它绝非凡品……","7","60","[3,2,0,2,0]","封印的眼罩α","HunterSkill_077,2","3,3,0"
"ARMOR_ID_0812","墨镜α","helm","彰显加工商匠心的头部防具。无论是采集、狩猎还是搬运，戴上它都能令人保持高冷，喜怒不形于色。","7","60","[4,0,4,2,0]","墨镜α","HunterSkill_086,3,HunterSkill_136,1","3,0,0"
"ARMOR_ID_0813","知性眼镜α","helm","由杰玛和阿孜兹的石氏族联手制作的眼镜。知性的设计被使用者誉为传世之作。","6","48","[2,2,2,2,2]","知性眼镜α","HunterSkill_090,3","2,1,1"
"ARMOR_ID_0814","艾露猫头套α","helm","仿照艾露猫的脸制作而成的头套。毛发质感拟真，是备受肯定的杰作。","5","36","[2,2,2,2,2]","艾露猫头套α","HunterSkill_130,5","0,0,0"
"ARMOR_ID_0815","辟兽头套α","helm","精巧还原辟兽头部的头部防具。戴上后将散发出与真正辟兽毫无二致的威压。","6","48","[-3,2,-1,-1,4]","辟兽头套α","HunterSkill_175,1,HunterSkill_168,1,HunterSkill_063,2,HunterSkill_065,1,HunterSkill_069,1","0,0,0"
"ARMOR_ID_0816","骷髅面罩α","helm","头骨造型的头部防具，可以用来扮演亡者。据说它能令佩戴者的感官更加敏锐，甚至听见冥界的呼唤。","8","66","[-3,-1,-1,-1,2]","骷髅面罩α","HunterSkill_139,3,HunterSkill_072,3","2,0,0"
"ARMOR_ID_0817","泡歌鸮α","helm","泡歌鸮布偶。试制版曾附带吐泡泡的功能，但因为用户评价不佳而惨遭删除……","5","36","[-2,2,1,-2,3]","泡歌鸮α","HunterSkill_165,1,HunterSkill_098,2,HunterSkill_076,1","0,0,0"
"ARMOR_ID_0818","封印的龙骸布α","helm","据说曾用于包裹古龙种遗骸的布匹。为了阻止它带来新的灾厄，人们用秘法封印了古龙的魂魄。","6","48","[-3,0,0,1,5]","封印的龙骸布α","HunterSkill_060,2,HunterSkill_081,3","0,0,0"
"ARMOR_ID_0819","圆框眼镜α","helm","只需戴上即可晋升时尚达人的眼镜。华丽的有色镜片将给狩猎和调查带来别样的乐趣。","7","60","[0,4,2,0,4]","圆框眼镜α","HunterSkill_082,3","1,1,0"
"ARMOR_ID_0820","方形眼镜α","helm","只需戴上即可风度逼人的眼镜。舒适的佩戴感，无论是狩猎还是私人时间都将带来无与伦比的体验。","6","48","[2,2,2,2,2]","方形眼镜α","HunterSkill_089,4,HunterSkill_126,1","1,1,0"
"ARMOR_ID_0824","单羽项链α","body","由一根漂亮的羽毛制成的项链。恰如肩上调查队纹章中的飞鸟，承载着引导猎人之路的祈愿。","7","60","[0,0,0,0,0]","单羽项链α","HunterSkill_100,2,HunterSkill_058,1","0,0,0"
"ARMOR_ID_0825","启程的鹰之心α","body","承载着杰玛对旅途的回忆的夹克。坚毅而温暖地给予穿着者前进的动力。","6","48","[0,0,0,0,0]","启程的鹰之心α","HunterSkill_025,4,HunterSkill_031,2","1,0,0"
"ARMOR_ID_0826","下半框眼镜α","helm","只需戴上即可清爽帅气的眼镜。轻巧半框，不碍视野，无论狩猎还是日常都能帅气自如。","6","48","[2,2,2,2,2]","下半框眼镜α","HunterSkill_098,5","1,0,0"
"ARMOR_ID_0827","心形眼镜α","helm","只需戴上即会艳丽动人的眼镜。可爱的镜框将给狩猎和调查带来别样的乐趣。","6","48","[4,0,4,0,2]","心形眼镜α","HunterSkill_096,3","1,0,0"
"ARMOR_ID_0828","胶鲵头套α","helm","精巧还原了胶鲵头部造型的头部防具。它看似脑袋空空，实际上……也确实让人脑袋空空。","8","66","[4,2,-4,-2,0]","胶鲵α","HunterSkill_164,1,HunterSkill_071,2,HunterSkill_105,1,HunterSkill_099,1","3,1,1"
"ARMOR_ID_0829","肉垫手套α","arm","完美再现艾露猫毛绒绒小手的手套。造型可爱，还兼顾了能握持武器的实用性。","7","60","[2,2,2,2,2]","肉垫手套α","HunterSkill_097,3,HunterSkill_095,3","1,0,0"
"ARMOR_ID_0833","泪滴墨镜α","helm","戴上就能营造强悍气场的墨镜。硬派的镜框设计，尽显老练可靠的风范。","8","66","[2,2,2,2,2]","泪滴墨镜α","HunterSkill_073,3,HunterSkill_138,2","1,1,1"
"ARMOR_ID_0834","猫眼眼镜α","helm","戴上就能展现神秘气质的眼镜。神秘感十足的镜框设计，展现与平日不同的自己。","8","66","[2,0,4,0,4]","猫眼眼镜α","HunterSkill_116,3,HunterSkill_076,2,HunterSkill_103,1","0,0,0"
"ARMOR_ID_0835","祝福腰饰α","waist","为庆贺狩猎平安与兴旺制成的腰部防具。每一环交织的锁链中，皆精心编入了虔诚的祝福与保佑。","8","66","[2,2,0,-2,3]","祝福腰饰α","HunterSkill_025,4,HunterSkill_068,3","3,0,0"
"ARMOR_ID_0836","精力充沛森狸人α","helm","森狸人被猎人持有的精品收藏吸引而攀附头上，它会随心指向自己想去的方向。","8","66","[2,2,2,2,2]","精力充沛森狸人α","HunterSkill_168,1,HunterSkill_096,3,HunterSkill_072,2,HunterSkill_134,2","0,0,0"
"ARMOR_ID_0839","分析之眼α","helm","赛博风格十足的眼镜。镜片会显示出各种信息，体验具有未来感的狩猎。","8","66","[4,2,4,0,0]","分析之眼α","HunterSkill_062,2","2,2,0"
"ARMOR_ID_0840","炫光护目镜α","helm","炫酷的护目镜。上面的特殊涂层是其最大的特征，能够潇洒面对任何环境。","8","66","[0,0,2,4,4]","炫光护目镜α","HunterSkill_075,4","3,0,0"
"ARMOR_ID_0841","胶鲵背包α","body","还原了胶鲵造型的背包。由于弹性极好，因此意外地能装，什么都能往它的……对，往它嘴里丢。","8","66","[4,2,-4,-2,0]","胶鲵α","HunterSkill_164,1,HunterSkill_071,1,HunterSkill_105,2,HunterSkill_099,2","3,1,0"
